measurement_time,gadget_id,vibration_x,vibration_y,pressure,temperature,Unnamed: 10,Unnamed: 11,failure_time,time_to_fail,fail_in_1h,temperature_6h_std,pressure_6h_mean
2020-07-21 19:59:59.505000000,4,4,9,15.0,73.60066804240249,,,,,0,3.174938258399674e-06,14.916666666666666
2020-07-21 20:59:59.505000000,4,10,5,16.0,79.56382647865877,,,,,0,3.174938258399674e-06,15.0
2020-07-21 21:59:59.505000000,4,4,5,16.0,68.08430308621234,,,,,0,3.174938258399674e-06,14.916666666666666
2020-07-21 22:59:59.505000000,4,6,6,19.0,85.0238124246046,,,,,0,3.174938258399674e-06,14.333333333333334
2020-07-15 00:00:00.000000000,5,4,7,12.0,0.0,,,2020-07-15 05:48:58.383388460,0 days 05:48:58.383388460,0,,
2020-07-15 01:00:00.000000000,5,8,5,12.5,0.0,,,2020-07-15 05:48:58.383388460,0 days 04:48:58.383388460,0,3.416572857446052,15.5
2020-07-15 01:59:59.990000000,5,5,8,14.0,0.0,,,2020-07-15 05:48:58.383388460,0 days 03:48:58.393388460,0,3.940989975915296,15.166666666666666
2020-07-15 02:59:59.985000000,5,1,4,16.0,0.0,,,2020-07-15 05:48:58.383388460,0 days 02:48:58.398388460,0,3.6524869481734368,13.166666666666666
2020-07-15 03:59:59.980000000,5,7,9,16.0,0.0,,,2020-07-15 05:48:58.383388460,0 days 01:48:58.403388460,0,8.285678923619102,12.666666666666666
2020-07-15 04:59:59.975000000,5,7,9,18.0,0.0,,,2020-07-15 05:48:58.383388460,0 days 00:48:58.408388460,1,2.623036398593581,16.166666666666668
2020-07-15 05:59:59.970000000,5,1,4,12.0,0.0,,,2020-07-15 16:01:47.278747780,0 days 10:01:47.308747780,0,3.619992879277787,17.166666666666668
2020-07-15 06:59:59.965000000,5,5,5,13.0,0.0,,,2020-07-15 16:01:47.278747780,0 days 09:01:47.313747780,0,3.1209435446199656,16.166666666666668
2020-07-15 07:59:59.960000000,5,2,10,15.0,0.0,,,2020-07-15 16:01:47.278747780,0 days 08:01:47.318747780,0,9.806060519318368,14.333333333333334
2020-07-15 08:59:59.955000000,5,3,10,16.0,0.0,,,2020-07-15 16:01:47.278747780,0 days 07:01:47.323747780,0,2.6959641071445253,14.5
2020-07-15 09:59:59.950000000,5,1,9,16.0,0.0,,,2020-07-15 16:01:47.278747780,0 days 06:01:47.328747780,0,4.925901168852063,14.333333333333334
2020-07-15 10:59:59.945000000,5,7,6,19.0,0.0,,,2020-07-15 16:01:47.278747780,0 days 05:01:47.333747780,0,3.0696447684293835,15.833333333333334
2020-07-15 11:59:59.940000000,5,3,9,12.0,0.0,,,2020-07-15 16:01:47.278747780,0 days 04:01:47.338747780,0,10.975897991191847,15.0
2020-07-15 12:59:59.935000000,5,4,4,12.5,0.0,,,2020-07-15 16:01:47.278747780,0 days 03:01:47.343747780,0,1.8003472233072353,16.333333333333332
2020-07-15 13:59:59.930000000,5,6,7,14.0,0.0,,,2020-07-15 16:01:47.278747780,0 days 02:01:47.348747780,0,4.195562571187625,15.333333333333334
2020-07-15 14:59:59.925000000,5,9,10,16.0,0.0,,,2020-07-15 16:01:47.278747780,0 days 01:01:47.353747780,0,1.8904570126305873,16.833333333333332
2020-07-15 15:59:59.920000000,5,2,10,16.0,0.0,,,2020-07-15 16:01:47.278747780,0 days 00:01:47.358747780,1,10.865126254092885,15.666666666666666
2020-07-15 16:59:59.915000000,5,3,8,18.0,0.0,,,2020-07-15 17:43:59.603155580,0 days 00:43:59.688155580,1,3.160869757943635,14.166666666666666
2020-07-15 17:59:59.910000000,5,3,6,12.0,0.0,,,2020-07-15 19:43:19.282750120,0 days 01:43:19.372750120,0,3.4559776985697974,14.166666666666666
2020-07-15 18:59:59.905000000,5,5,9,13.0,0.0,,,2020-07-15 19:43:19.282750120,0 days 00:43:19.377750120,1,3.2321864018019744,14.166666666666666
2020-07-15 19:59:59.900000000,5,6,10,15.0,0.0,,,2020-07-16 02:26:36.341560880,0 days 06:26:36.441560880,0,2.2343940356200935,13.5
2020-07-15 20:59:59.895000000,5,5,7,16.0,0.0,,,2020-07-16 02:26:36.341560880,0 days 05:26:36.446560880,0,3.229754276384605,12.666666666666666
2020-07-15 21:59:59.890000000,5,2,8,16.0,0.0,,,2020-07-16 02:26:36.341560880,0 days 04:26:36.451560880,0,2.097396535615079,14.0
2020-07-15 22:59:59.885000000,5,2,6,19.0,0.0,,,2020-07-16 02:26:36.341560880,0 days 03:26:36.456560880,0,1.2049419162828618,16.166666666666668
2020-07-15 23:59:59.880000000,5,8,7,12.0,0.0,,,2020-07-16 02:26:36.341560880,0 days 02:26:36.461560880,0,7.516669016328434,13.666666666666666
2020-07-16 00:59:59.875000000,5,1,6,12.5,0.0,,,2020-07-16 02:26:36.341560880,0 days 01:26:36.466560880,0,2.5516734416701192,15.333333333333334
2020-07-16 01:59:59.870000000,5,7,7,14.0,0.0,,,2020-07-16 02:26:36.341560880,0 days 00:26:36.471560880,1,2.171988715704381,14.833333333333334
2020-07-16 02:59:59.865000000,5,9,8,16.0,0.0,,,2020-07-16 15:52:59.853160500,0 days 12:52:59.988160500,0,2.002948087046898,15.666666666666666
2020-07-16 03:59:59.860000000,5,2,5,16.0,0.0,,,2020-07-16 15:52:59.853160500,0 days 11:52:59.993160500,0,4.188002301744855,14.666666666666666
2020-07-16 04:59:59.855000000,5,6,10,18.0,0.0,,,2020-07-16 15:52:59.853160500,0 days 10:52:59.998160500,0,4.242614119593465,14.666666666666666
2020-07-16 05:59:59.850000000,5,6,7,12.0,0.0,,,2020-07-16 15:52:59.853160500,0 days 09:53:00.003160500,0,2.893155008737346,14.666666666666666
2020-07-16 06:59:59.845000000,5,4,10,13.0,0.0,,,2020-07-16 15:52:59.853160500,0 days 08:53:00.008160500,0,7.77960302491388,14.333333333333334
2020-07-16 07:59:59.840000000,5,5,4,15.0,0.0,,,2020-07-16 15:52:59.853160500,0 days 07:53:00.013160500,0,23.16685763388387,14.333333333333334
2020-07-16 08:59:59.835000000,5,6,5,16.0,0.0,,,2020-07-16 15:52:59.853160500,0 days 06:53:00.018160500,0,21.286701242995054,14.666666666666666
2020-07-16 09:59:59.830000000,5,9,6,16.0,0.0,,,2020-07-16 15:52:59.853160500,0 days 05:53:00.023160500,0,6.830446493279473,14.666666666666666
2020-07-16 10:59:59.825000000,5,8,9,19.0,0.0,,,2020-07-16 15:52:59.853160500,0 days 04:53:00.028160500,0,3.330206074795966,14.333333333333334
2020-07-16 11:59:59.820000000,5,5,5,12.0,0.0,,,2020-07-16 15:52:59.853160500,0 days 03:53:00.033160500,0,22.54638345748052,15.333333333333334
2020-07-16 12:59:59.815000000,5,6,10,12.5,0.0,,,2020-07-16 15:52:59.853160500,0 days 02:53:00.038160500,0,4.898466095602124,14.333333333333334
2020-07-16 13:59:59.810000000,5,7,4,14.0,0.0,,,2020-07-16 15:52:59.853160500,0 days 01:53:00.043160500,0,4.420543273053947,15.833333333333334
2020-07-16 14:59:59.805000000,5,7,7,16.0,0.0,,,2020-07-16 15:52:59.853160500,0 days 00:53:00.048160500,1,1.4722094951839464,14.333333333333334
2020-07-16 15:59:59.800000000,5,6,9,16.0,0.0,,,2020-07-16 16:03:30.111570219,0 days 00:03:30.311570219,1,18.46387694132272,14.666666666666666
2020-07-16 16:59:59.795000000,5,1,10,18.0,0.0,,,2020-07-16 17:15:49.474756760,0 days 00:15:49.679756760,1,0.7265751528784901,14.333333333333334
2020-07-16 17:59:59.790000000,5,2,5,12.0,0.0,,,2020-07-17 07:06:38.569596760,0 days 13:06:38.779596760,0,1.1007275230338953,14.333333333333334
2020-07-16 18:59:59.785000000,5,2,5,13.0,0.0,,,2020-07-17 07:06:38.569596760,0 days 12:06:38.784596760,0,3.8547038400582654,14.333333333333334
2020-07-16 19:59:59.780000000,5,1,7,15.0,0.0,,,2020-07-17 07:06:38.569596760,0 days 11:06:38.789596760,0,1.7127400885132855,14.333333333333334
2020-07-16 20:59:59.775000000,5,9,6,16.0,0.0,,,2020-07-17 07:06:38.569596760,0 days 10:06:38.794596760,0,1.6931680114025898,15.333333333333334
2020-07-16 21:59:59.770000000,5,8,10,16.0,0.0,,,2020-07-17 07:06:38.569596760,0 days 09:06:38.799596760,0,2.8601031765710427,14.333333333333334
2020-07-16 22:59:59.765000000,5,1,7,19.0,0.0,,,2020-07-17 07:06:38.569596760,0 days 08:06:38.804596760,0,4.57784916072386,14.333333333333334
2020-07-16 23:59:59.760000000,5,3,7,12.0,0.0,,,2020-07-17 07:06:38.569596760,0 days 07:06:38.809596760,0,20.09082578107483,14.666666666666666
2020-07-17 00:59:59.755000000,5,1,5,12.5,0.0,,,2020-07-17 07:06:38.569596760,0 days 06:06:38.814596760,0,2.0918212291271074,15.166666666666666
2020-07-17 01:59:59.750000000,5,6,5,14.0,0.0,,,2020-07-17 07:06:38.569596760,0 days 05:06:38.819596760,0,1.760109047629431,14.666666666666666
2020-07-17 02:59:59.745000000,5,1,4,16.0,0.0,,,2020-07-17 07:06:38.569596760,0 days 04:06:38.824596760,0,4.5792308460952125,14.666666666666666
2020-07-17 03:59:59.740000000,5,2,6,16.0,0.0,,,2020-07-17 07:06:38.569596760,0 days 03:06:38.829596760,0,3.9155864404375755,15.833333333333334
2020-07-17 04:59:59.735000000,5,2,7,18.0,0.0,,,2020-07-17 07:06:38.569596760,0 days 02:06:38.834596760,0,5.137873180940988,14.666666666666666
2020-07-17 05:59:59.730000000,5,5,6,12.0,0.0,,,2020-07-17 07:06:38.569596760,0 days 01:06:38.839596760,0,23.293397631748437,14.666666666666666
2020-07-17 06:59:59.725000000,5,1,10,13.0,0.0,,,2020-07-17 07:06:38.569596760,0 days 00:06:38.844596760,1,5.57170858733697,14.666666666666666
2020-07-17 07:59:59.720000000,5,9,7,15.0,0.0,,,2020-07-17 15:03:19.549189920,0 days 07:03:19.829189920,0,,
2020-07-17 08:59:59.715000000,5,7,4,16.0,0.0,,,2020-07-17 15:03:19.549189920,0 days 06:03:19.834189920,0,2.4280421499346474,14.833333333333334
2020-07-17 09:59:59.710000000,5,2,10,16.0,0.0,,,2020-07-17 15:03:19.549189920,0 days 05:03:19.839189920,0,3.45883969429998,15.166666666666666
2020-07-17 10:59:59.705000000,5,6,8,19.0,0.0,,,2020-07-17 15:03:19.549189920,0 days 04:03:19.844189920,0,4.92784300233199,12.666666666666666
2020-07-17 11:59:59.700000000,5,8,4,12.0,0.0,,,2020-07-17 15:03:19.549189920,0 days 03:03:19.849189920,0,1.0053166308556931,16.666666666666668
2020-07-17 12:59:59.695000000,5,8,6,12.5,0.0,,,2020-07-17 15:03:19.549189920,0 days 02:03:19.854189920,0,31.174249415400244,15.5
2020-07-17 13:59:59.690000000,5,5,4,14.0,0.0,,,2020-07-17 15:03:19.549189920,0 days 01:03:19.859189920,0,2.7608487719081864,16.166666666666668
2020-07-17 14:59:59.685000000,5,2,9,16.0,0.0,,,2020-07-17 15:03:19.549189920,0 days 00:03:19.864189920,1,8.728036659334816,15.0
2020-07-17 15:59:59.680000000,5,7,7,16.0,0.0,,,2020-07-17 16:06:09.194633260,0 days 00:06:09.514633260,1,22.746546350348062,13.333333333333334
2020-07-17 16:59:59.675000000,5,1,7,18.0,0.0,,,2020-07-18 05:15:47.454337460,0 days 12:15:47.779337460,0,23.345156398795638,15.833333333333334
2020-07-17 17:59:59.670000000,5,6,5,12.0,0.0,,,2020-07-18 05:15:47.454337460,0 days 11:15:47.784337460,0,6.224343510770536,14.666666666666666
2020-07-17 18:59:59.665000000,5,1,4,13.0,0.0,,,2020-07-18 05:15:47.454337460,0 days 10:15:47.789337460,0,4.065187743518963,16.166666666666668
2020-07-17 19:59:59.660000000,5,3,9,15.0,0.0,,,2020-07-18 05:15:47.454337460,0 days 09:15:47.794337460,0,30.673271960809245,14.666666666666666
2020-07-17 20:59:59.655000000,5,3,5,16.0,0.0,,,2020-07-18 05:15:47.454337460,0 days 08:15:47.799337460,0,1.9727038570351156,15.833333333333334
2020-07-17 21:59:59.650000000,5,7,5,16.0,0.0,,,2020-07-18 05:15:47.454337460,0 days 07:15:47.804337460,0,5.780918357989277,16.666666666666668
2020-07-17 22:59:59.645000000,5,2,6,19.0,0.0,,,2020-07-18 05:15:47.454337460,0 days 06:15:47.809337460,0,6.035533780433189,15.333333333333334
2020-07-17 23:59:59.640000000,5,3,5,12.0,0.0,,,2020-07-18 05:15:47.454337460,0 days 05:15:47.814337460,0,1.8742568064918916,14.833333333333334
2020-07-18 00:59:59.635000000,5,5,6,12.5,0.0,,,2020-07-18 05:15:47.454337460,0 days 04:15:47.819337460,0,17.915514249893818,14.333333333333334
2020-07-18 01:59:59.630000000,5,2,10,14.0,0.0,,,2020-07-18 05:15:47.454337460,0 days 03:15:47.824337460,0,6.6221691485265906,13.666666666666666
2020-07-18 02:59:59.625000000,5,9,6,16.0,0.0,,,2020-07-18 05:15:47.454337460,0 days 02:15:47.829337460,0,2.339493379296164,14.833333333333334
2020-07-18 03:59:59.620000000,5,8,5,16.0,0.0,,,2020-07-18 05:15:47.454337460,0 days 01:15:47.834337460,0,5.975380912302107,15.833333333333334
2020-07-18 04:59:59.615000000,5,9,9,18.0,0.0,,,2020-07-18 05:15:47.454337460,0 days 00:15:47.839337460,1,1.903564961370371,13.666666666666666
2020-07-18 05:59:59.610000000,5,7,6,12.0,0.0,,,2020-07-18 07:48:00.107377300,0 days 01:48:00.497377300,0,4.011329872298082,14.166666666666666
2020-07-18 06:59:59.605000000,5,2,9,13.0,0.0,,,2020-07-18 07:48:00.107377300,0 days 00:48:00.502377300,1,3.2867752468153326,16.166666666666668
2020-07-18 07:59:59.600000000,5,5,9,15.0,0.0,,,2020-07-18 14:28:22.466527040,0 days 06:28:22.866527040,0,1.6384872367980998,16.0
2020-07-18 08:59:59.595000000,5,6,8,16.0,0.0,,,2020-07-18 14:28:22.466527040,0 days 05:28:22.871527040,0,41.22414064809516,14.833333333333334
2020-07-18 09:59:59.590000000,5,3,6,16.0,0.0,,,2020-07-18 14:28:22.466527040,0 days 04:28:22.876527040,0,5.720857350582453,15.333333333333334
2020-07-18 10:59:59.585000000,5,7,7,19.0,0.0,,,2020-07-18 14:28:22.466527040,0 days 03:28:22.881527040,0,3.936896937320676,14.666666666666666
2020-07-18 11:59:59.580000000,5,6,9,12.0,0.0,,,2020-07-18 14:28:22.466527040,0 days 02:28:22.886527040,0,,
2020-07-18 12:59:59.575000000,5,9,5,12.5,0.0,,,2020-07-18 14:28:22.466527040,0 days 01:28:22.891527040,0,3.4115411042810013,15.0
2020-07-18 13:59:59.570000000,5,7,7,14.0,0.0,,,2020-07-18 14:28:22.466527040,0 days 00:28:22.896527040,1,2.5273691901925566,14.916666666666666
2020-07-18 14:59:59.565000000,5,6,8,16.0,0.0,,,2020-07-18 15:48:27.545746980,0 days 00:48:27.980746980,1,5.781011557548854,15.0
2020-07-18 15:59:59.560000000,5,8,4,16.0,0.0,,,2020-07-18 18:10:36.821264880,0 days 02:10:37.261264880,0,4.863228784344716,15.083333333333334
2020-07-18 16:59:59.555000000,5,3,5,18.0,0.0,,,2020-07-18 18:10:36.821264880,0 days 01:10:37.266264880,0,3.3960087422785064,15.166666666666666
2020-07-18 17:59:59.550000000,5,3,7,12.0,0.0,,,2020-07-18 18:10:36.821264880,0 days 00:10:37.271264880,1,2.1873968376897324,14.75
2020-07-18 18:59:59.545000000,5,7,5,13.0,0.0,,,2020-07-19 05:34:06.186545220,0 days 10:34:06.641545220,0,2.490589800347744,14.75
2020-07-18 19:59:59.540000000,5,1,7,15.0,0.0,,,2020-07-19 05:34:06.186545220,0 days 09:34:06.646545220,0,1.9168152016628335,14.916666666666666
2020-07-18 20:59:59.535000000,5,2,4,16.0,0.0,,,2020-07-19 05:34:06.186545220,0 days 08:34:06.651545220,0,4.078074386767057,15.0
2020-07-18 21:59:59.530000000,5,2,4,16.0,0.0,,,2020-07-19 05:34:06.186545220,0 days 07:34:06.656545220,0,3.694604262930899,14.916666666666666
2020-07-18 22:59:59.525000000,5,6,7,19.0,0.0,,,2020-07-19 05:34:06.186545220,0 days 06:34:06.661545220,0,5.19026420712236,15.0
2020-07-18 23:59:59.520000000,5,5,9,12.0,0.0,,,2020-07-19 05:34:06.186545220,0 days 05:34:06.666545220,0,5.406157015601408,14.916666666666666
2020-07-19 00:59:59.515000000,5,6,5,12.5,0.0,,,2020-07-19 05:34:06.186545220,0 days 04:34:06.671545220,0,2.627900488304045,15.0
2020-07-19 01:59:59.510000000,5,4,5,14.0,0.0,,,2020-07-19 05:34:06.186545220,0 days 03:34:06.676545220,0,1.2730640607180344,14.75
2020-07-19 02:59:59.505000000,5,9,6,16.0,0.0,,,2020-07-19 05:34:06.186545220,0 days 02:34:06.681545220,0,1.6955412655523723,14.833333333333334
2020-07-19 03:59:59.505000000,5,8,5,16.0,0.0,,,2020-07-19 05:34:06.186545220,0 days 01:34:06.681545220,0,4.143896295337024,14.916666666666666
2020-07-19 04:59:59.505000000,5,7,10,18.0,0.0,,,2020-07-19 05:34:06.186545220,0 days 00:34:06.681545220,1,2.565742516668705,15.166666666666666
2020-07-19 05:59:59.505000000,5,6,10,12.0,0.0,,,2020-07-19 06:16:34.085002140,0 days 00:16:34.580002140,1,3.955406451750262,15.166666666666666
2020-07-19 06:59:59.505000000,5,1,5,13.0,0.0,,,2020-07-19 16:08:21.937334160,0 days 09:08:22.432334160,0,4.375188252903822,15.0
2020-07-19 07:59:59.505000000,5,1,10,15.0,0.0,,,2020-07-19 16:08:21.937334160,0 days 08:08:22.432334160,0,5.4103237367602715,15.083333333333334
2020-07-19 08:59:59.505000000,5,7,10,16.0,0.0,,,2020-07-19 16:08:21.937334160,0 days 07:08:22.432334160,0,3.3017070725548523,15.0
2020-07-19 09:59:59.505000000,5,7,8,16.0,0.0,,,2020-07-19 16:08:21.937334160,0 days 06:08:22.432334160,0,3.449629731714027,15.083333333333334
2020-07-19 10:59:59.505000000,5,9,8,19.0,0.0,,,2020-07-19 16:08:21.937334160,0 days 05:08:22.432334160,0,5.988737259230164,14.833333333333334
2020-07-19 11:59:59.505000000,5,4,6,12.0,0.0,,,2020-07-19 16:08:21.937334160,0 days 04:08:22.432334160,0,3.9616906812306008,14.75
2020-07-19 12:59:59.505000000,5,8,5,12.5,0.0,,,2020-07-19 16:08:21.937334160,0 days 03:08:22.432334160,0,3.460010761851069,15.0
2020-07-19 13:59:59.505000000,5,5,10,14.0,0.0,,,2020-07-19 16:08:21.937334160,0 days 02:08:22.432334160,0,4.111508482703794,14.916666666666666
2020-07-19 14:59:59.505000000,5,3,6,16.0,0.0,,,2020-07-19 16:08:21.937334160,0 days 01:08:22.432334160,0,3.5765218275774115,15.0
2020-07-19 15:59:59.505000000,5,2,7,16.0,0.0,,,2020-07-19 16:08:21.937334160,0 days 00:08:22.432334160,1,,
2020-07-19 16:59:59.505000000,5,6,8,18.0,0.0,,,2020-07-19 17:46:01.033940220,0 days 00:46:01.528940220,1,3.174938258399674e-06,15.0
2020-07-19 17:59:59.505000000,5,7,6,12.0,0.0,,,2020-07-20 02:50:50.516692380,0 days 08:50:51.011692380,0,3.174938258399674e-06,14.916666666666666
2020-07-19 18:59:59.505000000,5,3,4,13.0,0.0,,,2020-07-20 02:50:50.516692380,0 days 07:50:51.011692380,0,3.174938258399674e-06,15.166666666666666
2020-07-19 19:59:59.505000000,5,7,9,15.0,0.0,,,2020-07-20 02:50:50.516692380,0 days 06:50:51.011692380,0,3.174938258399674e-06,15.083333333333334
2020-07-19 20:59:59.505000000,5,1,5,16.0,0.0,,,2020-07-20 02:50:50.516692380,0 days 05:50:51.011692380,0,3.174938258399674e-06,14.75
2020-07-19 21:59:59.505000000,5,3,10,16.0,0.0,,,2020-07-20 02:50:50.516692380,0 days 04:50:51.011692380,0,3.174938258399674e-06,14.916666666666666
2020-07-19 22:59:59.505000000,5,9,10,19.0,0.0,,,2020-07-20 02:50:50.516692380,0 days 03:50:51.011692380,0,3.174938258399674e-06,14.833333333333334
2020-07-19 23:59:59.505000000,5,2,8,12.0,0.0,,,2020-07-20 02:50:50.516692380,0 days 02:50:51.011692380,0,3.174938258399674e-06,15.083333333333334
2020-07-20 00:59:59.505000000,5,9,8,12.5,0.0,,,2020-07-20 02:50:50.516692380,0 days 01:50:51.011692380,0,3.174938258399674e-06,15.0
2020-07-20 01:59:59.505000000,5,3,10,14.0,0.0,,,2020-07-20 02:50:50.516692380,0 days 00:50:51.011692380,1,3.174938258399674e-06,14.916666666666666
2020-07-20 02:59:59.505000000,5,3,5,16.0,0.0,,,2020-07-20 04:49:38.528274000,0 days 01:49:39.023274,0,3.174938258399674e-06,15.0
2020-07-20 03:59:59.505000000,5,1,7,16.0,0.0,,,2020-07-20 04:49:38.528274000,0 days 00:49:39.023274,1,3.174938258399674e-06,14.916666666666666
2020-07-20 04:59:59.505000000,5,4,10,18.0,0.0,,,2020-07-20 05:27:42.138435480,0 days 00:27:42.633435480,1,3.174938258399674e-06,14.75
2020-07-20 05:59:59.505000000,5,6,10,12.0,0.0,,,2020-07-20 17:50:19.152068220,0 days 11:50:19.647068220,0,3.174938258399674e-06,15.166666666666666
2020-07-20 06:59:59.505000000,5,3,7,13.0,0.0,,,2020-07-20 17:50:19.152068220,0 days 10:50:19.647068220,0,3.174938258399674e-06,15.0
2020-07-20 07:59:59.505000000,5,9,9,15.0,0.0,,,2020-07-20 17:50:19.152068220,0 days 09:50:19.647068220,0,3.174938258399674e-06,15.083333333333334
2020-07-20 08:59:59.505000000,5,4,4,16.0,0.0,,,2020-07-20 17:50:19.152068220,0 days 08:50:19.647068220,0,3.174938258399674e-06,15.0
2020-07-20 09:59:59.505000000,5,1,6,16.0,0.0,,,2020-07-20 17:50:19.152068220,0 days 07:50:19.647068220,0,3.174938258399674e-06,14.75
2020-07-20 10:59:59.505000000,5,1,5,19.0,0.0,,,2020-07-20 17:50:19.152068220,0 days 06:50:19.647068220,0,3.174938258399674e-06,15.0
2020-07-20 11:59:59.505000000,5,8,10,12.0,0.0,,,2020-07-20 17:50:19.152068220,0 days 05:50:19.647068220,0,3.174938258399674e-06,15.166666666666666
2020-07-20 12:59:59.505000000,5,4,6,12.5,0.0,,,2020-07-20 17:50:19.152068220,0 days 04:50:19.647068220,0,3.174938258399674e-06,15.166666666666666
2020-07-20 13:59:59.505000000,5,7,7,14.0,0.0,,,2020-07-20 17:50:19.152068220,0 days 03:50:19.647068220,0,3.174938258399674e-06,15.083333333333334
2020-07-20 14:59:59.505000000,5,6,5,16.0,0.0,,,2020-07-20 17:50:19.152068220,0 days 02:50:19.647068220,0,3.174938258399674e-06,14.75
2020-07-20 15:59:59.505000000,5,2,4,16.0,0.0,,,2020-07-20 17:50:19.152068220,0 days 01:50:19.647068220,0,3.174938258399674e-06,14.916666666666666
2020-07-20 16:59:59.505000000,5,5,8,18.0,0.0,,,2020-07-20 17:50:19.152068220,0 days 00:50:19.647068220,1,3.174938258399674e-06,15.0
2020-07-20 17:59:59.505000000,5,5,7,12.0,0.0,,,2020-07-20 18:32:49.349270340,0 days 00:32:49.844270340,1,3.174938258399674e-06,14.916666666666666
2020-07-20 18:59:59.505000000,5,4,5,13.0,0.0,,,,,0,3.174938258399674e-06,14.833333333333334
2020-07-20 19:59:59.505000000,5,7,4,15.0,0.0,,,,,0,,
2020-07-20 20:59:59.505000000,5,2,9,16.0,0.0,,,,,0,3.174938258399674e-06,15.0
2020-07-20 21:59:59.505000000,5,8,4,16.0,0.0,,,,,0,3.174938258399674e-06,15.083333333333334
2020-07-20 22:59:59.505000000,5,6,6,19.0,0.0,,,,,0,3.174938258399674e-06,15.0
2020-07-20 23:59:59.505000000,5,3,10,12.0,0.0,,,,,0,3.174938258399674e-06,14.916666666666666
2020-07-21 00:59:59.505000000,5,2,7,12.5,0.0,,,,,0,3.174938258399674e-06,15.0
2020-07-21 01:59:59.505000000,5,2,3,14.0,0.0,,,,,0,3.174938258399674e-06,14.916666666666666
2020-07-21 02:59:59.505000000,5,8,2,16.0,0.0,,,,,0,3.174938258399674e-06,15.0
2020-07-21 03:59:59.505000000,5,5,1,16.0,0.0,,,,,0,3.174938258399674e-06,14.916666666666666
2020-07-21 04:59:59.505000000,5,7,7,18.0,0.0,,,,,0,3.174938258399674e-06,14.75
2020-07-21 05:59:59.505000000,5,4,6,12.0,0.0,,,,,0,3.174938258399674e-06,14.916666666666666
2020-07-21 06:59:59.505000000,5,6,4,13.0,0.0,,,,,0,3.174938258399674e-06,15.0
2020-07-21 07:59:59.505000000,5,4,1,15.0,0.0,,,,,0,3.174938258399674e-06,15.166666666666666
2020-07-21 08:59:59.505000000,5,6,2,16.0,0.0,,,,,0,3.174938258399674e-06,14.833333333333334
2020-07-21 09:59:59.505000000,5,2,6,16.0,0.0,,,,,0,3.174938258399674e-06,14.916666666666666
2020-07-21 10:59:59.505000000,5,2,2,19.0,0.0,,,,,0,3.174938258399674e-06,14.75
2020-07-21 11:59:59.505000000,5,4,7,12.0,0.0,,,,,0,3.174938258399674e-06,14.916666666666666
2020-07-21 12:59:59.505000000,5,3,3,12.5,0.0,,,,,0,3.174938258399674e-06,14.833333333333334
2020-07-21 13:59:59.505000000,5,8,6,14.0,0.0,,,,,0,3.174938258399674e-06,14.916666666666666
2020-07-21 14:59:59.505000000,5,2,6,16.0,0.0,,,,,0,3.174938258399674e-06,15.0
2020-07-21 15:59:59.505000000,5,9,5,16.0,0.0,,,,,0,3.174938258399674e-06,15.083333333333334
2020-07-21 16:59:59.505000000,5,3,7,18.0,0.0,,,,,0,3.174938258399674e-06,15.0
2020-07-21 17:59:59.505000000,5,9,6,12.0,0.0,,,,,0,3.174938258399674e-06,15.166666666666666
2020-07-21 18:59:59.505000000,5,4,4,13.0,0.0,,,,,0,3.174938258399674e-06,15.166666666666666
2020-07-21 19:59:59.505000000,5,3,1,15.0,0.0,,,,,0,3.174938258399674e-06,14.916666666666666
2020-07-21 20:59:59.505000000,5,9,2,16.0,0.0,,,,,0,3.174938258399674e-06,15.166666666666666
2020-07-21 21:59:59.505000000,5,2,1,16.0,0.0,,,,,0,3.174938258399674e-06,14.75
2020-07-21 22:59:59.505000000,5,1,2,19.0,0.0,,,,,0,3.174938258399674e-06,13.666666666666666
2020-07-15 00:00:00.000000000,6,7,6,12.0,0.0,,,2020-07-16 16:05:31.427141800,1 days 16:05:31.427141800,0,,
2020-07-15 01:00:00.000000000,6,3,2,12.5,0.0,,,2020-07-16 16:05:31.427141800,1 days 15:05:31.427141800,0,2.292164835746368,14.666666666666666
2020-07-15 01:59:59.990000000,6,7,4,14.0,0.0,,,2020-07-16 16:05:31.427141800,1 days 14:05:31.437141800,0,4.362388875413775,16.166666666666668
2020-07-15 02:59:59.985000000,6,9,6,16.0,0.0,,,2020-07-16 16:05:31.427141800,1 days 13:05:31.442141800,0,4.379268914353892,12.5
2020-07-15 03:59:59.980000000,6,6,4,16.0,0.0,,,2020-07-16 16:05:31.427141800,1 days 12:05:31.447141800,0,9.258374507974848,14.0
2020-07-15 04:59:59.975000000,6,5,7,18.0,0.0,,,2020-07-16 16:05:31.427141800,1 days 11:05:31.452141800,0,2.5702070553069203,16.0
2020-07-15 05:59:59.970000000,6,10,1,12.0,0.0,,,2020-07-16 16:05:31.427141800,1 days 10:05:31.457141800,0,3.1740244475428274,15.666666666666666
2020-07-15 06:59:59.965000000,6,3,7,13.0,0.0,,,2020-07-16 16:05:31.427141800,1 days 09:05:31.462141800,0,3.574104053033208,16.333333333333332
2020-07-15 07:59:59.960000000,6,3,1,15.0,0.0,,,2020-07-16 16:05:31.427141800,1 days 08:05:31.467141800,0,6.98363644854991,15.666666666666666
